username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
ACUEDUCTOSPR,2017-09-05 15:48,0,1,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.05155718894031E+017,https://twitter.com/ACUEDUCTOSPR/status/905155718894030848,
ACUEDUCTOSPR,2017-09-05 15:47,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.05155531752526E+017,https://twitter.com/ACUEDUCTOSPR/status/905155531752525825,
ACUEDUCTOSPR,2017-09-05 15:46,0,0,"Saludos, se refiere para cotejo. NCC",,,,9.05155142156157E+017,https://twitter.com/ACUEDUCTOSPR/status/905155142156156928,
ACUEDUCTOSPR,2017-09-05 14:20,5,3,[Ahora] @PresidenteAAA participa en entrevista en @DiaaDiaPR informando los preparativos para #HuracánIrmaPR #AAAparaTodos #UnEquipo pic.twitter.com/STNqxK5Gle,,@PresidenteAAA @DiaaDiaPR,#Hurac #AAAparaTodos #UnEquipo,9.05133521420812E+017,https://twitter.com/ACUEDUCTOSPR/status/905133521420812289,
ACUEDUCTOSPR,2017-09-05 14:16,0,0,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.0513266298524E+017,https://twitter.com/ACUEDUCTOSPR/status/905132662985240578,
ACUEDUCTOSPR,2017-09-05 13:41,1,0,Atención residentes sectores de Arecibo y Hatillo http://www. acueductospr.com/comunicados/de fault?docid=2F9214AF3696F892042581920060E6E4 … pic.twitter.com/Guh8QbI9Yg,,,,9.05123772423922E+017,https://twitter.com/ACUEDUCTOSPR/status/905123772423921664,
ACUEDUCTOSPR,2017-09-05 13:36,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.05122554637148E+017,https://twitter.com/ACUEDUCTOSPR/status/905122554637148161,
ACUEDUCTOSPR,2017-09-05 13:02,0,1,Fluctuaciones de voltaje dejaron sin servicio eléctrico momentáneo en estación de bombas. Ya el sistema se encuentra en recuperación. -ZB,,,,9.05114000039522E+017,https://twitter.com/ACUEDUCTOSPR/status/905114000039522304,
ACUEDUCTOSPR,2017-09-05 12:52,0,0,"Buenos días, el sistema está en recuperación. NCC",,,,9.05111488096031E+017,https://twitter.com/ACUEDUCTOSPR/status/905111488096030728,
ACUEDUCTOSPR,2017-09-05 12:19,0,0,"Buenos días, debido a la alta turbidez el tanque Dos Millones bajo su nivel para poder distribuir. Al momento se está recuperando. NCC",,,,9.05103011877356E+017,https://twitter.com/ACUEDUCTOSPR/status/905103011877355522,
ACUEDUCTOSPR,2017-09-05 12:01,0,0,En estos momentos tenemos un camión cisterna en la comunidad.-TR,,,,9.05098616594981E+017,https://twitter.com/ACUEDUCTOSPR/status/905098616594980867,
ACUEDUCTOSPR,2017-09-05 11:58,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.05097740031599E+017,https://twitter.com/ACUEDUCTOSPR/status/905097740031598592,
ACUEDUCTOSPR,2017-09-05 11:57,0,0,"Buenos días, se refiere al área operacional para cotejo. NCC",,,,9.05097529867608E+017,https://twitter.com/ACUEDUCTOSPR/status/905097529867608065,
ACUEDUCTOSPR,2017-09-05 11:47,0,1,Sistema en recuperación.-TR,,,,9.05095072902992E+017,https://twitter.com/ACUEDUCTOSPR/status/905095072902991872,
ACUEDUCTOSPR,2017-09-05 11:47,0,0,"El sistema se encuentra en recuperación, recomendamos moderación en el consumo para un restablecimiento más efectivo.-TR",,,,9.05094932549034E+017,https://twitter.com/ACUEDUCTOSPR/status/905094932549033984,
ACUEDUCTOSPR,2017-09-05 11:41,0,0,"Buenos días, se espera que en horas de la tarde se restablezca el sistema. NCC",,,,9.05093476978749E+017,https://twitter.com/ACUEDUCTOSPR/status/905093476978749442,
ACUEDUCTOSPR,2017-09-05 11:40,0,0,"Buenos días, se espera que en horas de la tarde se restablezca por completo el sistema. NCC",,,,9.05093312549446E+017,https://twitter.com/ACUEDUCTOSPR/status/905093312549445635,
ACUEDUCTOSPR,2017-09-05 11:38,0,0,El sistema se encuentra en recuperación. -TR,,,,9.05092786499842E+017,https://twitter.com/ACUEDUCTOSPR/status/905092786499842048,
ACUEDUCTOSPR,2017-09-05 11:36,12,12,"""Exhortamos al pueblo de PR que se prepare como ha indicado el gobernador @ricardorossello y los expertos en meteorología"" @PresidenteAAA pic.twitter.com/bNxy09e8uE",,@ricardorossello @PresidenteAAA,,9.0509228293161E+017,https://twitter.com/ACUEDUCTOSPR/status/905092282931609604,
ACUEDUCTOSPR,2017-09-05 11:19,4,3,[Ahora] @PresidenteAAA en entrevista con #RubénSánchez por @WKAQ580 donde informa nuestro plan de contingencia para #IrmaPR pic.twitter.com/7M3br9dRlq,,@PresidenteAAA @WKAQ580,#Rub #IrmaPR,9.05088058013385E+017,https://twitter.com/ACUEDUCTOSPR/status/905088058013384704,
ACUEDUCTOSPR,2017-09-05 11:13,0,0,"Buenos días, nos puede indicar la dirección donde se encuentra esta situación. ML",,,,9.05086420188111E+017,https://twitter.com/ACUEDUCTOSPR/status/905086420188110848,
ACUEDUCTOSPR,2017-09-05 11:07,0,0,"Buenos días, el sistema está en recuperación. NCC",,,,9.05084897492128E+017,https://twitter.com/ACUEDUCTOSPR/status/905084897492127749,
ACUEDUCTOSPR,2017-09-05 10:49,0,0,Gracias por la información. NCC,,,,9.05080442851922E+017,https://twitter.com/ACUEDUCTOSPR/status/905080442851921921,
ACUEDUCTOSPR,2017-09-05 10:45,0,0,"Saludos, podría indicar la dirección por mensaje privado para cotejar servicio. NCC",,,,9.05079524391612E+017,https://twitter.com/ACUEDUCTOSPR/status/905079524391612418,
ACUEDUCTOSPR,2017-09-05 10:45,0,1,"Buenos días, se refiere el caso al área operacional para su cotejo. ML",,,,9.05079467214872E+017,https://twitter.com/ACUEDUCTOSPR/status/905079467214872576,
ACUEDUCTOSPR,2017-09-05 10:45,0,0,"Buenos días, se refiere el caso al área operacional para su cotejo. ML",,,,9.0507934632663E+017,https://twitter.com/ACUEDUCTOSPR/status/905079346326630402,
ACUEDUCTOSPR,2017-09-05 10:44,0,0,Podría indicar la dirección por mensaje privado para cotejar servicio. NCC,,,,9.05079121016967E+017,https://twitter.com/ACUEDUCTOSPR/status/905079121016967168,
ACUEDUCTOSPR,2017-09-05 10:43,0,0,Podría indicar la dirección por mensaje privado para cotejar servicio. NCC,,,,9.05078977903112E+017,https://twitter.com/ACUEDUCTOSPR/status/905078977903112192,
ACUEDUCTOSPR,2017-09-05 10:42,0,1,"Buenos días, el sistema está en recuperación. NCC",,,,9.05078647308026E+017,https://twitter.com/ACUEDUCTOSPR/status/905078647308025856,
ACUEDUCTOSPR,2017-09-05 10:41,0,0,"Buenos días, el sistema está en recuperación. NCC",,,,9.05078406668317E+017,https://twitter.com/ACUEDUCTOSPR/status/905078406668316673,
ACUEDUCTOSPR,2017-09-05 10:40,0,0,"Buenos días, se refiere al área operacional para cotejo. NCC",,,,9.05078227605094E+017,https://twitter.com/ACUEDUCTOSPR/status/905078227605094400,
ACUEDUCTOSPR,2017-09-05 09:41,0,0,"Buenos días, el sistema está en recuperación. NCC",,,,9.05063221509444E+017,https://twitter.com/ACUEDUCTOSPR/status/905063221509443584,
ACUEDUCTOSPR,2017-09-05 09:09,0,0,"Buenos días, la planta de filtros Indiera Alta reporta problemas en la entrada de aguas crudas a causa de las lluvias. NCC",,,,9.05055341016211E+017,https://twitter.com/ACUEDUCTOSPR/status/905055341016211456,
ACUEDUCTOSPR,2017-09-05 09:07,0,0,"Buenos días, el sistema está en recuperacion. NCC",,,,9.05054826777719E+017,https://twitter.com/ACUEDUCTOSPR/status/905054826777718785,
ACUEDUCTOSPR,2017-09-05 09:07,0,0,"Buenos días, se refiere al área operacional para cotejo. NCC",,,,9.05054734675005E+017,https://twitter.com/ACUEDUCTOSPR/status/905054734675005441,
ACUEDUCTOSPR,2017-09-05 09:04,0,0,Se cotejó el sistema y se encuentra en recuperación.-TR,,,,9.05054047849374E+017,https://twitter.com/ACUEDUCTOSPR/status/905054047849373699,
ACUEDUCTOSPR,2017-09-05 08:48,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.05050003919524E+017,https://twitter.com/ACUEDUCTOSPR/status/905050003919523840,
ACUEDUCTOSPR,2017-09-05 08:06,0,0,Se pasan los datos al área correspondiente. -ZB,,,,9.05039497913651E+017,https://twitter.com/ACUEDUCTOSPR/status/905039497913651200,
ACUEDUCTOSPR,2017-09-05 07:05,0,0,"Buenos días, se refiere el caso al área operacional para su cotejo. ML",,,,9.05024127572083E+017,https://twitter.com/ACUEDUCTOSPR/status/905024127572082688,
ACUEDUCTOSPR,2017-09-05 05:51,0,0,"Buenos días, se refiere el caso al área operacional para su cotejo. ML",,,,9.05005460432052E+017,https://twitter.com/ACUEDUCTOSPR/status/905005460432052226,
ACUEDUCTOSPR,2017-09-04 23:33,0,0,"Buenas noches, se refiere al área operacional para cotejo. NCC",,,,9.04910427762684E+017,https://twitter.com/ACUEDUCTOSPR/status/904910427762683904,
ACUEDUCTOSPR,2017-09-04 23:33,0,1,"Buenas noches, podría indicar si dirección exacta por mensaje privado para cotejar servicio. NCC",,,,9.04910248699462E+017,https://twitter.com/ACUEDUCTOSPR/status/904910248699461633,
ACUEDUCTOSPR,2017-09-04 22:08,0,0,"Buenas noches, el sistema está en recuperación. NCC",,,,9.04889043011416E+017,https://twitter.com/ACUEDUCTOSPR/status/904889043011416064,
ACUEDUCTOSPR,2017-09-04 20:51,0,0,Se refiere el caso al área operacional para su cotejo. -TR,,,,9.04869509089125E+017,https://twitter.com/ACUEDUCTOSPR/status/904869509089124355,
ACUEDUCTOSPR,2017-09-04 20:48,0,1,Se pasan los datos al área correspondiente. -ZB,,,,9.04868709034058E+017,https://twitter.com/ACUEDUCTOSPR/status/904868709034057732,
ACUEDUCTOSPR,2017-09-04 20:31,30,19,Como parte de nuestros servicios activamos nuestra línea de emergencia para #AudioImpedidos su horario será de #6:00am a #11:00pm #UnEquipo pic.twitter.com/lH2QThFnVF,,,#AudioImpedidos #6 #11 #UnEquipo,9.04864562847076E+017,https://twitter.com/ACUEDUCTOSPR/status/904864562847076353,
ACUEDUCTOSPR,2017-09-04 20:20,29,16,"Mañana martes, 5 de septiembre todas nuestras oficinas de servicio al cliente atenderán público de #7:30am a #11:30am #AAAparaTodos pic.twitter.com/hjUJKTZDFk",,,#7 #11 #AAAparaTodos,9.04861842027278E+017,https://twitter.com/ACUEDUCTOSPR/status/904861842027278336,
ACUEDUCTOSPR,2017-09-04 20:16,9,8,HORARIO ESPECIAL DE LAS OFICINAS DE SERVICIO AL CLIENTE DE LA AAA ANTE EL PASO DEL HURACÁN IRMA http://www. acueductospr.com/comunicados/de fault?docid=D9F786520F57E5A20425819200011BB2 … pic.twitter.com/k2AhO2bnnf,,,,9.04860861692604E+017,https://twitter.com/ACUEDUCTOSPR/status/904860861692604416,
ACUEDUCTOSPR,2017-09-04 19:37,0,0,Nos indica él área operacional que se dejo operando estación de bombas. Sistema de Beatriz en recuperación. -ZB,,,,9.04850831031378E+017,https://twitter.com/ACUEDUCTOSPR/status/904850831031377920,
ACUEDUCTOSPR,2017-09-04 19:32,0,0,Favor de indicar barrio y municipio para que podamos asistirle. -ZB,,,,9.04849612401463E+017,https://twitter.com/ACUEDUCTOSPR/status/904849612401463297,
ACUEDUCTOSPR,2017-09-04 19:30,0,0,"Gracias, le pasamos la información al área para que cotejen sistema. -ZB",,,,9.0484911369037E+017,https://twitter.com/ACUEDUCTOSPR/status/904849113690370048,
ACUEDUCTOSPR,2017-09-04 19:28,1,1,Mediante las redes sociales no proveemos querellas. No obstante nos comunicamos directamente con el personal que se encuentra de turno. -ZB,,,,9.04848696675795E+017,https://twitter.com/ACUEDUCTOSPR/status/904848696675794944,
ACUEDUCTOSPR,2017-09-04 19:25,0,0,Favor de indicar sector. -ZB,,,,9.04847966065885E+017,https://twitter.com/ACUEDUCTOSPR/status/904847966065885184,
ACUEDUCTOSPR,2017-09-04 19:25,1,1,Se pasaron los datos al personal de turno. -ZB,,,,9.04847859572462E+017,https://twitter.com/ACUEDUCTOSPR/status/904847859572461568,
ACUEDUCTOSPR,2017-09-04 19:15,0,0,"Buenas noches, el sistema está en recuperación. NCC",,,,9.04845385872662E+017,https://twitter.com/ACUEDUCTOSPR/status/904845385872662529,
ACUEDUCTOSPR,2017-09-04 18:03,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.04827380774183E+017,https://twitter.com/ACUEDUCTOSPR/status/904827380774182912,
ACUEDUCTOSPR,2017-09-04 18:03,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.04827241925837E+017,https://twitter.com/ACUEDUCTOSPR/status/904827241925836802,
ACUEDUCTOSPR,2017-09-04 18:00,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.04826614550319E+017,https://twitter.com/ACUEDUCTOSPR/status/904826614550319104,
ACUEDUCTOSPR,2017-09-04 17:59,0,1,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.04826290376716E+017,https://twitter.com/ACUEDUCTOSPR/status/904826290376716288,
ACUEDUCTOSPR,2017-09-04 17:59,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.0482617156053E+017,https://twitter.com/ACUEDUCTOSPR/status/904826171560529923,
ACUEDUCTOSPR,2017-09-04 17:58,0,1,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.04825920778899E+017,https://twitter.com/ACUEDUCTOSPR/status/904825920778899460,
ACUEDUCTOSPR,2017-09-04 17:57,0,1,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.04825724087001E+017,https://twitter.com/ACUEDUCTOSPR/status/904825724087001088,
ACUEDUCTOSPR,2017-09-04 16:49,0,2,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.04808618620572E+017,https://twitter.com/ACUEDUCTOSPR/status/904808618620571648,
ACUEDUCTOSPR,2017-09-04 16:48,0,0,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.04808529936122E+017,https://twitter.com/ACUEDUCTOSPR/status/904808529936121856,
ACUEDUCTOSPR,2017-09-04 16:48,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.0480841057887E+017,https://twitter.com/ACUEDUCTOSPR/status/904808410578870272,
ACUEDUCTOSPR,2017-09-04 14:28,0,0,"Buenas tardes, el sistema está en recuperacion. NCC",,,,9.04773062310187E+017,https://twitter.com/ACUEDUCTOSPR/status/904773062310187010,
ACUEDUCTOSPR,2017-09-04 13:54,0,0,Se pasaron los datos al personal de turno. -ZB,,,,9.04764724054815E+017,https://twitter.com/ACUEDUCTOSPR/status/904764724054814720,
ACUEDUCTOSPR,2017-09-04 13:27,0,0,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.0475791738309E+017,https://twitter.com/ACUEDUCTOSPR/status/904757917383090176,
ACUEDUCTOSPR,2017-09-04 12:55,0,1,Favor de indicar barrio y sector para que podamos asistirle. -ZB,,,,9.04749675961516E+017,https://twitter.com/ACUEDUCTOSPR/status/904749675961516032,
ACUEDUCTOSPR,2017-09-04 12:49,1,1,Se pasaron los datos al personal de turno para que cotejen sistema. -ZB,,,,9.04748350624453E+017,https://twitter.com/ACUEDUCTOSPR/status/904748350624452608,
ACUEDUCTOSPR,2017-09-04 12:46,0,0,Estación de bombas sin servicio eléctrico. Se nos asignó número de evento 121. -ZB,,,,9.04747597583274E+017,https://twitter.com/ACUEDUCTOSPR/status/904747597583273984,
ACUEDUCTOSPR,2017-09-04 12:42,0,1,"Bbuenas tardes, agradecemos la sugerencia. NCC",,,,9.04746383382647E+017,https://twitter.com/ACUEDUCTOSPR/status/904746383382646786,
ACUEDUCTOSPR,2017-09-04 12:35,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.04744747494932E+017,https://twitter.com/ACUEDUCTOSPR/status/904744747494932481,
ACUEDUCTOSPR,2017-09-04 12:25,0,0,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.04742246788076E+017,https://twitter.com/ACUEDUCTOSPR/status/904742246788075520,
ACUEDUCTOSPR,2017-09-04 11:59,0,0,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.04735741997142E+017,https://twitter.com/ACUEDUCTOSPR/status/904735741997142017,
ACUEDUCTOSPR,2017-09-04 11:25,0,1,"Buenos días, se refiere el caso al área operacional para su cotejo.ML",,,,9.04727153161458E+017,https://twitter.com/ACUEDUCTOSPR/status/904727153161457666,
ACUEDUCTOSPR,2017-09-04 11:25,0,0,Disculpe los inconvenientes. Personal se comunicará en breve. NCC,,,,9.04727047477526E+017,https://twitter.com/ACUEDUCTOSPR/status/904727047477526528,
ACUEDUCTOSPR,2017-09-04 10:21,65,54,En caso de cualquier emergencia te puedes comunicar a nuestro centro telefónico según tu código de zona #PuertoRicoSePrepara #AAAparaTodos pic.twitter.com/iO6BRNphyF,,,#PuertoRicoSePrepara #AAAparaTodos,9.04711046820192E+017,https://twitter.com/ACUEDUCTOSPR/status/904711046820192257,
ACUEDUCTOSPR,2017-09-04 10:03,0,0,"Buenos días, se refiere el caso al área operacional para su cotejo. ML",,,,9.04706524622328E+017,https://twitter.com/ACUEDUCTOSPR/status/904706524622327809,
ACUEDUCTOSPR,2017-09-04 09:58,0,0,"Buenos días, el sistema está en recuperacion. NCC",,,,9.04705354780508E+017,https://twitter.com/ACUEDUCTOSPR/status/904705354780508160,
ACUEDUCTOSPR,2017-09-04 09:57,0,0,"Buenos días, el servicio está en recuperación. NCC",,,,9.04704925745242E+017,https://twitter.com/ACUEDUCTOSPR/status/904704925745242112,
ACUEDUCTOSPR,2017-09-04 09:55,0,0,"Buenos días, el sistema está en recuperación. NCC",,,,9.0470459778424E+017,https://twitter.com/ACUEDUCTOSPR/status/904704597784240128,
ACUEDUCTOSPR,2017-09-04 09:54,1,1,"Buenos días, se refiere al área operacional para cotejo. NCC",,,,9.04704220435272E+017,https://twitter.com/ACUEDUCTOSPR/status/904704220435271680,
ACUEDUCTOSPR,2017-09-04 09:48,0,0,Sistema en recuperación se dejo operando estación de bombas en la mañana. -ZB,,,,9.04702798658458E+017,https://twitter.com/ACUEDUCTOSPR/status/904702798658457600,
ACUEDUCTOSPR,2017-09-04 09:48,1,1,Sistema se encuentra en recuperación. Se dejo operando estación de bombas en la mañana. -ZB,,,,9.04702648238125E+017,https://twitter.com/ACUEDUCTOSPR/status/904702648238125056,
ACUEDUCTOSPR,2017-09-04 09:47,0,0,Indique pueblo y dirección para poder referir. Wm,,,,9.04702537437237E+017,https://twitter.com/ACUEDUCTOSPR/status/904702537437237248,
ACUEDUCTOSPR,2017-09-04 09:44,0,0,Podría indicarnos por mensaje directo la dirección de la propiedad y un número de teléfono donde podamos contactarle. -ZB,,,,9.04701703605408E+017,https://twitter.com/ACUEDUCTOSPR/status/904701703605407746,
ACUEDUCTOSPR,2017-09-04 09:44,0,0,Podría indicarnos por mensaje directo la dirección de la propiedad y un número de teléfono donde podamos contactarle. -ZB,,,,9.04701665596584E+017,https://twitter.com/ACUEDUCTOSPR/status/904701665596583938,
ACUEDUCTOSPR,2017-09-04 09:34,0,0,Podría indicarnos por mensaje directo la dirección de la propiedad y un número de teléfono donde podamos contactarle. -ZB,,,,9.04699083214004E+017,https://twitter.com/ACUEDUCTOSPR/status/904699083214004224,
ACUEDUCTOSPR,2017-09-04 09:32,0,0,Estación de bombas se encuentra sin el servicio eléctrico. Ya fue reportado. -ZB,,,,9.04698635295891E+017,https://twitter.com/ACUEDUCTOSPR/status/904698635295891457,
ACUEDUCTOSPR,2017-09-04 09:11,0,0,Nos informan que ya hay brigada en él área reparando. -ZB,,,,9.04693341417243E+017,https://twitter.com/ACUEDUCTOSPR/status/904693341417242624,
ACUEDUCTOSPR,2017-09-04 09:03,0,0,Gracias por informar. Ya fue referido al área correspondiente. -ZB,,,,9.04691381117051E+017,https://twitter.com/ACUEDUCTOSPR/status/904691381117050882,
ACUEDUCTOSPR,2017-09-04 09:02,0,1,"Sistema se encuentra en recuperación, de dejo en operación estación de bombas en la mañana. -ZB",,,,9.0469124447085E+017,https://twitter.com/ACUEDUCTOSPR/status/904691244470849536,
ACUEDUCTOSPR,2017-09-04 07:19,0,0,"Buenos días, la planta de filtros Negros reporta problemas en la entrada de aguas crudas por la alta turbidez. Brigada trabaja en el área.NC",,,,9.04665165974692E+017,https://twitter.com/ACUEDUCTOSPR/status/904665165974691840,
ACUEDUCTOSPR,2017-09-04 07:05,58,47,En caso de cualquier emergencia te puedes comunicar con estas agencias #PuertoRicoSePrepara pic.twitter.com/fztXydNKWh,,,#PuertoRicoSePrepara,9.04661624073671E+017,https://twitter.com/ACUEDUCTOSPR/status/904661624073670656,
ACUEDUCTOSPR,2017-09-03 21:32,0,0,"Buenas noches, la planta de filtros Negros reporta problemas en la entrada de aguas crudas por alta turbidez. Brigada trabaja en el área. NC",,,,9.04517386413498E+017,https://twitter.com/ACUEDUCTOSPR/status/904517386413498368,
